Book,Chapter,Verse,Text
Philemon,1,12,我正在打發他本人回到你那裡去，這就正是，把我自己的心送回給你。
Philemon,1,13,我個人本想（VS# v.14）去把他留在我自己身邊，為了讓他在我為福音所受那些鎖鏈中（「非「時間」）代替你來服侍我。
Philemon,1,14,但沒有得到你的（強調）同意（非「意見」），我就任何事也不願意過去作（VS# v.13），為了讓你這個善舉不是出於勉強，反而是基於心甘情願的。
Philemon,1,15,因為也許他暫時是從你被分離出來，卻是為了讓你可以永遠得著他，
Philemon,1,16,不再如同奴僕（非「不再是奴僕」）；反而是高過奴僕，是親愛的弟兄。對我尤其是這樣；但是特別是對你來說更是這樣，不但按肉身來說，而且就按主內的關係來說更是。
Philemon,1,17,這樣，你若慣常把我看作信仰顆伴（非指朋友/其他合作顆伴」）的話，你自己就要歡迎他，好像你接納我本人那般。
Philemon,1,18,但他若虧負了你或一直欠你甚麼，請你務必正要歸在我的（強調）賬上。
Philemon,1,19,我保羅正在親手寫這話：我將必會償還，以致用不著讓我對你說（「假省筆法(Parali(e)psis)」修辭技巧，實意「我正在說」），甚至連你自己也一直是欠我的。
Philemon,1,20,弟兄啊（v.7）！確實如此，祈願我自己在主內從你那裡得到益處（原文音似「阿尼西謀」）；那就是請你讓我的心在基督裡寬憩下來（v.7）。
Philemon,1,21,我正深信你必有順從、我才寫信給你，因為我也正知道你將來做的、甚至必會超過我現在所說的。
Philemon,1,22,同時，也請你正要為我預備一間客房，因為我一直盼望藉著你們那些眾禱告，我將必會蒙赦獲釋到你們那裡去。
Philemon,1,23,以巴弗，這位與我一同被囚的，他在基督耶穌裡正在問候你，
Philemon,1,24,馬可、亞里達古、底馬和路加，我這些同工們也都給你問安。
Philemon,1,25,主耶穌基督的恩惠正是與你們的靈同在（有古抄本加：「阿們」）。
James,1,1,（注意 :《雅》有極豐富的文學技巧：生動、具體和有力；有73個獨家字）雅各，    神和主耶穌基督的一位僕人，來向那在分散僑居各處中那些十二個眾支派各人問安。
James,1,2,（1:2-27得以完全的重要性）我的弟兄們啊（呼格複數名詞，作新一段起首《雅》x 13次）！當你們若遭遇了各式各樣的眾試煉（沒有負面含義）的時候，你們就都要全然認定起（參徒15:22）為喜樂來，
James,1,3,因為大家都當知道（指讀者，#首尾呼應5:20a）：你們（強調）之信心（《雅》的鑰字x 14次，雖然主題是「行為」）通過這個熬煉（參彼前1:7；雅1:12），就總必會產生堅忍。
James,1,4,而讓這堅忍正發揮完全的功效，為了讓你們正是既完全又完整，沒有在遭受任何缺欠之中（註：v.3-4(+下面v. 15)是「梯層式推進」的文學格式）。
James,1,5,而且（「梯層式推進語」效應連接詞#1），你們當中若有人他自己一直缺乏智慧，就讓他向那位慷慨地賞賜所有人；但卻不斥責人的    神祈求，那麼，也將必蒙賜給他。
James,1,6,不過，讓他持續憑著信心求，一點不自我疑惑；因為那個自我疑惑的人一直好像海中洶湧大浪（可能是雅各的自創字，圖像性比喻之一①，《雅》特色之一x 10次，其他包括凋謝的花、鏡子…等），總是被風吹蕩（▲當代未出現過的字彙，《雅》x 10次，可能是雅各的自創字）及受到翻騰（兩個動詞同義，參賽57:20）。
James,1,7,因為這樣的人，讓他自己不要妄想將會從主那裡得到任何東西。
James,1,8,三心二意的人（▲同上，這字亦是不常見的「疊字」），在他所有那些所行的路（#呼應首尾5:20b）上，都搖擺不定。
James,1,9,再者（同上效應連接詞#2），卑微的兄弟讓他因那高位而持續誇耀；
James,1,10,而那位富有的人也要因他被降為卑而誇口，因為他將必如草上的花那樣消逝。
James,1,11,因為太陽隨著熱氣升起了，又使草枯乾了，草上的花凋謝了（#圖像性比喻②，參1:6d），而它的美貌就消沒了。同樣地，那富有的人在他那些奔波追尋的人生旅程中也將必會變得衰殘。
James,1,12,有福的人就是那位不斷堅忍試煉的，因為他已經被認證出來成為了滿意的人，他將必會接受主應許過給那些愛慕祂的人生命之華冠（象徵圖像，較可能指皇帝所戴的華冠，參撒下12:30，重點表揚功績/職級/獎賞/配得）。
James,1,13,沒有任何一個被試誘的人（當形容詞＋動詞時，是「負面」意思，指陷罪中）可以說：「我正在被　神試探」；因為①祂正是不能被眾邪惡試探（指神與邪惡無干），而②祂自己也正是不試探任何人（指祂沒有任何意圖叫人受試探而犯罪，v.13全節為辯論語）。
James,1,14,但每一個人正被試誘時，總是被自己的（注意強調位置）私慾勾引（原文「釣魚圖像」用字）及餌誘（原文「打獵圖像」用字）；
James,1,15,然後，這私慾既已懷了孕，就慣常產出罪來；而這罪既已被長成了，就總必生出死來（v.15是「梯層式推進語」）。
James,1,16,我親愛的弟兄們啊！你們總不要被人矇騙。
James,1,17,每一樣善美的施贈以及每一個完美的賞賜正是慣常從上面，就是從那眾光之父那裡降下來的；在祂那裡正沒有存在著改變或轉動之影兒（希伯來語的屬格結構，《雅》x 7次，註：此為「複合名詞」的正式翻譯，中間用「之」字銜接）。
James,1,18,祂已經按著了自己的旨意，藉著真理之道生了我們，為了讓我們在祂那些眾受造物中能成為一個初熟的果子。
James,1,19,（1:19-27完全實行使人自由的律法）我親愛的弟兄們啊！你們務必要知得到：讓每一個人正是要快快地去聆聽到那個意見來，慢慢地去說出自己的意思來，鬆緩地才進入怒氣。
James,1,20,因為人之憤怒總必不成全  神之義（#衝突語）。
James,1,21,所以，你們自己務要脫掉每一樣污穢和邪惡之滿盈，你們要以謙卑的心領受出所栽種的道，就是那個正能夠去拯救你們那些眾靈魂的道。
James,1,22,再者（同上效應連接詞#3），你們務必要慣常成為（雅各意所指是「成為」，非「就是」）道之眾踐行者（當代意思：「創作者/制作者」，閃族語法，重點是成為「行道的人」），而不要成為（匹配上句「成為」的翻譯補語）單是道之眾聆聽者，一直騙惑自己。
James,1,23,因為任何人若只是道之聆聽者，而不是一位道之踐行者，他就已經好像一個對著一面鏡子（#圖像性比喻③，參1:6d）察量著自己天生之容貌的人，
James,1,24,因為他察看了自己，然後就已經走開，且立刻地忘掉了他曾習慣是那一種樣子的人。
James,1,25,至於那個詳細察看自由的完全律法且堅持不懈的人呢、他卻不是健忘之聆聽者；反而他已成為行動之實踐者，這位將必會是在他的行事上蒙福的人。
James,1,26,若任何人慣常自以為算是虔敬的，卻總不勒住自己的舌頭；相反，他還一直欺騙自己的心，那麼，這人的虔敬是虛空無意義的。
James,1,27,潔淨的和無玷污的虔敬，在這位    神、就是父面前，就正是去照顧在他們那患難中眾孤兒和眾寡婦，又能保守自己無瑕疵地從這個世界分別出來（雅各風格：以「諺語」作一段的總結#1）。
James,2,1,（2:1-26要有完全的信心：實行王者的律法）我的弟兄們啊！你們既然正應當對我們榮耀的主耶穌基督擁有信心，就不要以好些偏袒的態度對待人。
James,2,2,因為設若有一位手戴金戒指、身穿華麗衣服的人要進入到你們的會堂，然後又有一個衣衫襤褸的窮人也要進來了，
James,2,3,而你們就會對著這位正穿著這個華麗衣服的人尊敬起來且說出來：「你 ，請上坐著這個好位」，然後就會對那個窮人說出來：「你呀！要站起來或坐著那裡、在我腳凳之下」，
James,2,4,而且，這豈非你們曾憑己意陷於妄斷人中，又成為了心懷惡念的眾審判官嗎（「雙聲疊韻」的文學技巧（＋1:2），《雅》還有多次用四個字母押頭）？
James,2,5,我親愛的弟兄們啊！你們請聽著，    神祂自己難道不是揀選了那些世上之眾窮人，使他們在信心上富足，並成為祂曾應許給那些眾位愛祂的人的國度眾多繼承人嗎？
James,2,6,然而，你們卻羞辱了窮人。其實，一直欺壓你們，又總是強拉你們進入好些眾法庭的，豈不就是那些眾富有的人嗎？
James,2,7,難道那些眾褻瀆我們這位已曾被你們求告過、又具尊貴美名者的人，不就是他們嗎？
James,2,8,你們若切實地持續完全實行這皇權的律法，按照那經文所記；『你們將必會愛你的鄰居如同你自己。（利19:18）』你們就一直做得很正確了。
James,2,9,但是若你們總是偏心待人，你們就是持續犯罪，被律法一直指證為眾犯法者。
James,2,10,因為任何人能持守出這全部律法來；但他卻只要在一條上絆跌下來，他就已變成要對這所有罪負責。
James,2,11,因為那位已經說過『你不可犯出姦淫來』（出20:14；申5:18）的，祂也說過『你不可犯出殺人來』（出20:13；申5:17）；如今，你縱然慣常沒有犯姦淫；但卻總在殺人，你仍然已經是律法之違犯者。
James,2,12,你們既然將必會像那些按照那使人自由之律法去受審判，那麼，你們要如此說著話，也正應當這樣實行。
James,2,13,因為這審判對那個行出無憐憫事的人是不會有憐憫的；相反，人若行了憐憫，憐憫往往超越審判而誇勝（2:13為段落總結#2）。
James,2,14,（2: 14-26完全的信心必定有行為的表現）我的兄弟們啊！若有個人能說著他持續擁有信心；但卻一直未能有行為，那有甚麼益處呢？難道這信心正能去拯救到（指「末世性的拯救」）他嗎（v.14是修辭反問語）？
James,2,15,倘若一位弟兄、或是一位姊妹，他們素常就有陷於赤身缺衣的困境，自己又會為一直有缺少當天所需口糧愁煩的問題；
James,2,16,而你們中間的一個人卻去對他們說著：「你們總要憑著平安回去吧！要使自己穿得暖和吃得飽呀！」；但卻不會供給他們身體所必須的物資來，那又有甚麼益處呢？
James,2,17,這信心也是一理，若信心只按著它本身；卻不會有行為，也正是死的（韻律的六音節詩詞）。
James,2,18,反而，有人將會說：「你自己正有信心，我有著行為；請你給我指出你沒有行為的信心來；我自己卻也將必會藉著我的行為對你指示我這個信心。
James,2,19,你慣常相信     神正是只有一位，你持續作得很好；就連那些鬼魔們都總是相信，並且一直惶恐顫抖（2:16-19是希臘式的文學辯哲）。
James,2,20,噢！眾虛妄的人啊（辯哲格式手法）！再者，你持續願意能知得到嗎？信心沒有那些眾行為正是行不通（與「行為」傳神的相關語）的。
James,2,21,（2:21-24文學技巧：榜樣#1）亞伯拉罕，我們的先祖，他已獻上了他自己的兒子以撒在那個祭壇上。難道他不是由於行為得以被稱為義嗎？
James,2,22,你們現在能看見：就是這信心曾習慣與他那些眾行為並駕齊驅（複合動詞的意思，包括「合作+一起發揮」兩個意思，參可16:20；羅8:28；林前16:16；林後6:1），而且，信心藉著行為才得以完全（信心是主詞：意指「要達到信心最終的目標行為是不可或缺的」）。
